Index,Mean,Variance,Weight
5,4763638.267682977952063,417457961944.191345214843750,0.043067026401238
103,5214610.546114608645439,3408586252.056995868682861,0.000321924835687
53,5602297.557534346356988,136348543160.703323364257812,0.011261720043635
75,5981269.058065469376743,52769212032.117919921875000,0.005237317945218
70,6361474.284077279269695,31340575768.694248199462891,0.003505442950404
72,6641467.696607679128647,12043383008.367794036865234,0.000787876051593
41,6752108.760348832234740,143777804470.210784912109375,0.005805323794362
119,6979361.228471226990223,12221469842.458824157714844,0.000667699596984
1,7036551.398797324858606,543537771377.311889648437500,0.024677358238199
51,7343063.470441482961178,129620020688.797943115234375,0.001681275132699
17,8011817.183258830569685,324549661373.018066406250000,0.015641776604277
42,8542387.958943843841553,238676254954.830108642578125,0.006349057153700
125,8597022.300148233771324,14622961131.492572784423828,0.000551651005749
36,9299909.820439791306853,277214806148.373657226562500,0.012869445953687
10,10342894.203968143090606,776047938440.786865234375000,0.018791212668052
39,10653205.470065737143159,444929333149.220764160156250,0.006212211703195
100,11534673.347677059471607,40592340895.883224487304688,0.000529623947730
6,12231058.461091069504619,1154056100920.167480468750000,0.016234431453057
9,12808697.815101031213999,1169136904580.375244140625000,0.015871901339231
118,13163465.966223319992423,31891318214.702648162841797,0.000471836715964
55,14230856.103354876860976,334944714661.562500000000000,0.008529079055705
69,14936854.935967171564698,159906945420.763580322265625,0.003908452332860
57,15607895.521712163463235,259103991427.232727050781250,0.006147090221421
49,16537163.394151834771037,299408892699.324462890625000,0.003683615385997
11,16840041.939504809677601,979696680525.492919921875000,0.011281520912235
3,18024497.939894162118435,550369452241.828002929687500,0.009577913501181
21,18754490.952039688825607,98743631193.715438842773438,0.003077589511429
127,19081844.578087691217661,3492277675.898549079895020,0.001252817574961
66,19442388.890025146305561,36629635568.144737243652344,0.001984371510066
68,19825802.108460769057274,66195492791.736694335937500,0.001846484921042
52,20369343.844900768250227,176145542953.295318603515625,0.002973381215933
18,20753617.828404743224382,655452756002.486694335937500,0.008391418054906
94,21972898.895277529954910,168333299495.796020507812500,0.001748059713562
30,22014598.944296397268772,606765693804.599609375000000,0.008649138313758
80,23155125.323844645172358,264720162178.817352294921875,0.000025715648185
37,23448196.599024325609207,464568310705.948791503906250,0.007290702006349
25,24335472.020624801516533,342159139559.728393554687500,0.003329878851759
111,24396320.650572381913662,12142214145.514461517333984,0.001372810067069
29,25208405.128510452806950,173179635005.442443847656250,0.003478451081978
116,25252416.311598159372807,108707393563.539825439453125,0.001600948799415
97,26162411.905565299093723,128329496227.295120239257812,0.002938269940130
28,26781005.632755860686302,324356499121.313232421875000,0.003600517564246
14,27976002.458442986011505,411347912407.948547363281250,0.003898590832087
63,29566063.119280669838190,81784690131.401046752929688,0.000884443722392
23,31077780.599296033382416,7209559814169.250000000000000,0.035668796813525
122,34536087.153640605509281,404245585763.060791015625000,0.003158331201652
15,35200975.827019937336445,803194581.768645286560059,0.007089322150307
62,36626745.975416623055935,507483862129.721679687500000,0.005651346475712
84,37359770.007100224494934,751603549.847980499267578,0.003828992686668
89,37912287.495689198374748,122400737859.474044799804688,0.001471112700450
59,38556948.599174633622169,298981717819.407104492187500,0.002160488750430
50,39333932.061768777668476,622162410403.025390625000000,0.003932585354397
104,40939111.040420778095722,347000301153.131530761718750,0.001326302508741
2,42130151.195108033716679,2594515616636.737304687500000,0.009301985537910
123,42999036.007577836513519,285379001104.450927734375000,0.001129504551885
124,43820116.929632030427456,1610577804.846246719360352,0.003294571781231
38,45201421.580306306481361,912313189067.633789062500000,0.004311690657256
95,46509601.737781003117561,232111529602.878173828125000,0.001993948057452
56,47170024.616403259336948,1522680363.249454259872437,0.003187068567789
45,47889235.217057846486568,293800375779.004394531250000,0.002110974190654
65,49433410.331602074205875,123735646012.038101196289062,0.001030388656598
19,50013974.911399975419044,1911290831799.574462890625000,0.005141991070517
78,52786602.201222494244576,420571618642.948974609375000,0.000850912873334
44,55236980.610345095396042,1723237447804.619140625000000,0.002654675127156
24,58755466.559843048453331,42916006528141.578125000000000,0.027126812356058
71,59005370.560742355883121,3877086999.688576221466064,0.002332358888706
58,62893045.629988037049770,3020903321.703717231750488,0.002938932962786
120,73264580.720389083027840,27304163494936.921875000000000,0.005751297987455
4,75473615.852393627166748,3168380975.104840278625488,0.003540737544188
82,77966752.917926907539368,4571120132.131306648254395,0.002702674282143
73,81052568.876555144786835,10575955002.692564010620117,0.001684015753460
114,82451802.710775762796402,4313245047.396314620971680,0.003119185727366
32,84544063.706643924117088,565958569415.646606445312500,0.001348613268230
77,88284600.066803649067879,7317111243.121150970458984,0.002170392590534
47,91794398.195805966854095,286579844903336.437500000000000,0.032377527121925
117,96076283.522951468825340,6768524715.810222625732422,0.003045452479331
46,105217280.876331433653831,6830003583.011089324951172,0.002905551872686
40,121419491.861072108149529,13369223755.091814041137695,0.002190576366368
106,134568236.740606099367142,703403520710.600585937500000,0.005668865568673
16,135134548.317327320575714,125266570742953.859375000000000,0.006602262836354
12,153826013.266605764627457,25007643017376.890625000000000,0.007455990713551
43,175929204.228530794382095,34583170953438.429687500000000,0.004352269577439
92,193954588.071896106004715,13657289830941.509765625000000,0.003538451822105
67,221556022.375757813453674,172847229363615.093750000000000,0.000449703778248
64,243071172.492007106542587,53754536317.930152893066406,0.001774319409972
